district,chiefdom,name,region,urban/rural ,address,facility_type,ownership,facility_status,gps_altitude,gps_precision,imputed_lat_long,latitude,longitude,geometry,Population,Cell Towers,Courts,Schools,Financial Institutions,Health Facilities,Water Points
Koinadugu,Koinadugu,Kadanso,North,Rural,KADANSO ,MCHP,Govt,,,,True,9.37229324,-11.59662012,POINT (-11.59662012 9.372293239999999),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Kagbasia,North,Rural,KAGBASIA,MCHP,Govt,Open,442.0,5.0,False,9.32529068,-11.77859211,POINT (-11.77859211 9.32529068),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Kakoya,North,Rural,KAKOYA,MCHP,Govt,Open,304.0,10.0,False,9.697336197,-11.66638184,POINT (-11.66638184 9.697336197),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Kaliyereh,North,Rural,kaliyereh Village ,MCHP,Govt,,,,True,9.37482902,-11.59608614,POINT (-11.59608614 9.37482902),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Kamadugu Badala,North,Rural,"SEMGBE CHIEFDOM, KOINAADUGU DISTRICT              ",MCHP,Govt,,,,True,9.373078734,-11.59681321,POINT (-11.59681321 9.373078734),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Kamadu Sockralla,North,Rural,Kamadu Sockralla,MCHP,Govt,,,,True,9.372870655,-11.59446284,POINT (-11.59446284 9.372870655),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Diang Kamaron,North,Rural,DIANG KAMARON,MCHP,Govt,Open,468.0,15.0,False,9.309797287,-11.49577713,POINT (-11.49577713 9.309797287),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Kamaron,North,Rural,KAMARON ,MCHP,Govt,,,,True,9.372482606,-11.5969733,POINT (-11.5969733 9.372482606),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Kania,North,Rural,"Kania town, Dian Chiefdom                         ",MCHP,Govt,Open,509.0,10.0,False,9.210845947000001,-11.60920811,POINT (-11.60920811 9.210845947000001),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Kasanikoro,North,Rural,1,MCHP,Govt,Open,419.0,4.0,False,9.57534604,-11.88244372,POINT (-11.88244372 9.575346039999999),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Koinadugu Ii,North,Rural,"KOINADUGU 11 COMMUNITY,SHEMGBE CHIEFDOM           ",MCHP,Govt,,,,True,9.374381149,-11.59617943,POINT (-11.59617943 9.374381149),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Koindu-Kura,North,Rural,Koindu Kura Village,MCHP,Govt,,,,True,9.374638054,-11.59449806,POINT (-11.59449806 9.374638054),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Kondeya,North,Rural,"SENGBH CHIEFDOM, KONDEYA COMMUNITY                ",MCHP,Govt,Open,,,True,9.373782083,-11.59628631,POINT (-11.59628631 9.373782083),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Koromasilia,North,Rural,KOROMASILIA,MCHP,Govt,,,,True,9.375591322,-11.59659776,POINT (-11.59659776 9.375591322),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Lengokoro,North,Rural,LENGEKORO,MCHP,Govt,,,,True,9.375135202000001,-11.59442745,POINT (-11.59442745 9.375135202000001),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Madina Gborkor,North,Rural,2,MCHP,Govt,,,,True,9.373928227999999,-11.59434091,POINT (-11.59434091 9.373928227999999),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Mamudiakoro,North,Rural,WARAWARA YAGALA CHIEFDOM,MCHP,Govt,,,,True,9.371964337,-11.59641657,POINT (-11.59641657 9.371964337),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Manankon,North,Rural,Manankon Village,MCHP,Govt,,,,True,9.374542661,-11.59566535,POINT (-11.59566535 9.374542661),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Mansofinia,North,Rural,"Mansofinia, Neya Chiefdom                         ",MCHP,Govt,,,,True,9.373255322999999,-11.59554583,POINT (-11.59554583 9.373255322999999),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Mansadu,North,Rural,"Mansadu, Mongoh Chiefdom                          ",MCHP,Govt,,,,True,9.373156016,-11.59401503,POINT (-11.59401503 9.373156015999999),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Porpon,North,Rural,PORPON Neya Chiefdom ,MCHP,Govt,,,,True,9.374420115,-11.59543878,POINT (-11.59543878 9.374420114999999),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Samamaia,North,Rural,"SAMAMAIA COMMUNITY, WAWA BAFODIA CHIEFDOM         ",MCHP,Govt,,,,True,9.372760712,-11.59486053,POINT (-11.59486053 9.372760712),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Sawuria,North,Rural,SAWURIA Kasonko Chiefdom,MCHP,Govt,Open,343.0,5.0,False,9.48266603,-11.8054396,POINT (-11.8054396 9.482666030000001),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Senekaedugu,North,Rural,senekedugu,MCHP,Govt,,,,True,9.372514969,-11.59421227,POINT (-11.59421227 9.372514968999999),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Sent Ministry Clinic,North,Rural,Kapakie/Kamakumba Wara Wara Bafodia,MCHP,Mission,,,,True,9.373125579,-11.59484966,POINT (-11.59484966 9.373125579),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Seria,North,Rural,SERIA,MCHP,Govt,,,,True,9.373347354,-11.59526948,POINT (-11.59526948 9.373347354),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Sonkoya,North,Rural,Sonkoya Village,MCHP,Govt,,,,True,9.372636381,-11.59588695,POINT (-11.59588695 9.372636381),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Sumbaria,North,Rural,Sumbaria,MCHP,Govt,Open,363.0,20.0,False,8.828701973,-11.33721447,POINT (-11.33721447 8.828701972999999),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Thellia,North,Rural,THELLIA TOWN ,MCHP,Govt,Open,381.0,5.0,False,9.957912445,-11.80755043,POINT (-11.80755043 9.957912445),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Tambiabalia,North,Rural,"Tambiabalia, Mongoh Chiefdom                      ",MCHP,Govt,,,,True,9.373789752999999,-11.59485119,POINT (-11.59485119 9.373789752999999),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Wolio,North,Rural,WALLIA,MCHP,Govt,,,,True,9.372235307999999,-11.59511895,POINT (-11.59511895 9.372235307999999),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Yara,North,Rural,YARA ,MCHP,Govt,,,,True,9.37500758,-11.59376354,POINT (-11.59376354 9.37500758),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Yataya,North,Rural,yataya,MCHP,Govt,,,,True,9.372769309,-11.59669056,POINT (-11.59669056 9.372769309000001),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Red Cross Clinic,North,Urban,"Musaya Road, Sengbeh Chiefdom                     ",CLINIC,Govt,,,,True,9.374234942000001,-11.59561955,POINT (-11.59561955 9.374234942000001),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Marie Stopes Society Clinic,North,Urban,"Bawuria Road, Wara Yagala Chiefdom                ",CLINIC, NGO,,,,True,9.374351696,-11.59702065,POINT (-11.59702065 9.374351696),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Bambukoro,North,Rural,"BAMBUKORO COMMUNITY,SENGBEH CHIEFDOM              ",CLINIC,Govt,Open,500.0,4.0,False,9.54458503,-11.40090242,POINT (-11.40090242 9.54458503),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Nar Sarah Clinic,North,Urban,"Forest Road,Kabala                                ",CLINIC, NGO,,,,True,9.374110122000001,-11.59401455,POINT (-11.59401455 9.374110122000001),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Wara Wara Community Faith Clinic,North,Urban,Gbawuru 11 street.Kabala,CLINIC,Mission,,,,True,9.373384134,-11.59677794,POINT (-11.59677794 9.373384134),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,27 Forest Rd Kabala Town,North,,27 FOREST RD KABALA TOWN,CLINIC,,,,,True,9.373963968,-11.59527574,POINT (-11.59527574 9.373963968),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Kabala,North,,KABALA,CLINIC,,,,,True,9.372776814,-11.59709025,POINT (-11.59709025 9.372776814),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Musaia Road,North,,MUSAIA ROAD,CLINIC,,,,,True,9.373611667999999,-11.59551478,POINT (-11.59551478 9.373611667999999),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Yagala Clinic,North,,YAGALA,CLINIC,,,,,True,9.37325807,-11.59424023,POINT (-11.59424023 9.37325807),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Kondebaia,North,Urban,"KONDEBAIA,Diang Chiefdom                          ",CHC,Govt,,,,True,9.373776754,-11.59552099,POINT (-11.59552099 9.373776754),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Kurubonla,North,Urban,"Kurubonla, Neya Chiefdom                          ",CHC,Govt,,,,True,9.373097716,-11.59717658,POINT (-11.59717658 9.373097716),204264,9,12,297,14,66,1180
Koinadugu,Koinadugu,Yiffin,North,Urban,"Yiffin, Neini Chiefdom                            ",CHC,Govt,,,,True,9.374068852,-11.59538706,POINT (-11.59538706 9.374068852000001),204264,9,12,297,14,66,1180
Kambia,Kambia,Kambia Government Hospital,North,Rural,Kambia Town,HOSPITAL,Govt,,,,True,9.18587047,-12.80817634,POINT (-12.80817634 9.185870469999999),346213,11,14,481,41,69,814
Kambia,Kambia,Good Grace Hospital,North,Rural,Guinea Highway Fathaia Gbilen Dixon,HOSPITAL,Private,,,,True,9.185677722000001,-12.80922984,POINT (-12.80922984 9.185677722000001),346213,11,14,481,41,69,814
Kambia,Kambia,Gbalamuya,North,Rural,Gbalamuya Town ,CHC,Govt,Open,71.0,5.0,False,9.17468037,-12.95165211,POINT (-12.95165211 9.174680370000001),346213,11,14,481,41,69,814
Kambia,Kambia,Kassirie,North,Rural,Kassirie Vallage,CHC,Govt,,,,True,9.184627139,-12.80953293,POINT (-12.80953293 9.184627139),346213,11,14,481,41,69,814
Kambia,Kambia,Kychom,North,Rural,Kychom Town,CHC,Govt,,,,True,9.184864381,-12.80760623,POINT (-12.80760623 9.184864381000001),346213,11,14,481,41,69,814
Kambia,Kambia,Mafaray,North,Rural,Mafaray Vallage,CHC,Govt,,,,True,9.184436206,-12.8078453,POINT (-12.8078453 9.184436206000001),346213,11,14,481,41,69,814
Kambia,Kambia,Mafufuneh,North,Rural,Mafufuneh Village ,CHC,Govt,Open,49.0,5.0,False,9.00501291,-13.07474001,POINT (-13.07474001 9.00501291),346213,11,14,481,41,69,814
Kambia,Kambia,Rokupr,North,Rural,Rokupr Town,CHC,Govt,,,,True,9.184978252999999,-12.80862858,POINT (-12.80862858 9.184978252999999),346213,11,14,481,41,69,814
Kambia,Kambia,Bapuya,North,Rural,Bapuya,CHP,Govt,Open,49.0,5.0,False,9.00869211,-13.11064533,POINT (-13.11064533 9.00869211),346213,11,14,481,41,69,814
Kambia,Kambia,Barmoi Luma,North,Rural,Baimoi Luma,CHP,Govt,,,,True,9.184812873,-12.80860916,POINT (-12.80860916 9.184812873),346213,11,14,481,41,69,814
Kambia,Kambia,Dibia,North,Rural,Dibia Vallage,CHP,Govt,Open,71.0,5.0,False,9.07508943,-12.84735381,POINT (-12.84735381 9.07508943),346213,11,14,481,41,69,814
Kambia,Kambia,Gbonkomarie,North,Rural,Gbonkomarie Vallage,CHP,Govt,,,,True,9.186726021,-12.80842757,POINT (-12.80842757 9.186726021),346213,11,14,481,41,69,814
Kambia,Kambia,Kasoria,North,Rural,Kasoria Village,CHP,Govt,Open,106.0,5.0,False,9.39764696,-12.40862749,POINT (-12.40862749 9.397646959999999),346213,11,14,481,41,69,814
Kambia,Kambia,Kawula,North,Rural,Kawula Town,CHP,Govt,,,,True,9.185870361000001,-12.80913291,POINT (-12.80913291 9.185870361000001),346213,11,14,481,41,69,814
Kambia,Kambia,Laya-Gboray,North,Rural,Laya-Gboray Village,CHP,Govt,,,,True,9.18540309,-12.80890932,POINT (-12.80890932 9.185403089999999),346213,11,14,481,41,69,814
Kambia,Kambia,Masseleh,North,Rural,Masseleh Vallage,CHP,Govt,,,,True,9.184969257,-12.80879058,POINT (-12.80879058 9.184969257000001),346213,11,14,481,41,69,814
Kambia,Kambia,Masunthun,North,Rural,Masunthun Village ,CHP,Govt,,,,True,9.184821227999999,-12.80864785,POINT (-12.80864785 9.184821227999999),346213,11,14,481,41,69,814
Kambia,Kambia,Mile 14,North,Rural,Mile 14 Vallage,CHP,Govt,Open,93.0,4.0,False,9.23640749,-12.8033228,POINT (-12.8033228 9.236407489999999),346213,11,14,481,41,69,814
Kambia,Kambia,Numea,North,Rural,Numea Village,CHP,Govt,,,,True,9.186230866,-12.80899593,POINT (-12.80899593 9.186230866000001),346213,11,14,481,41,69,814
Kambia,Kambia,Rosinor Village,North,Rural,Rosinor Village,CHP,Govt,,,,True,9.185994984,-12.80931089,POINT (-12.80931089 9.185994984000001),346213,11,14,481,41,69,814
Kambia,Kambia,Rotainbana,North,Rural,Rotainbana Village,CHP,Govt,,,,True,9.184874119,-12.80789626,POINT (-12.80789626 9.184874119),346213,11,14,481,41,69,814
Kambia,Kambia,Slrcs Magbema,North,Rural,Kambia Town,CHP,Govt,,,,True,9.185343953,-12.809359800000001,POINT (-12.8093598 9.185343953),346213,11,14,481,41,69,814
Kambia,Kambia,Tombo Wallah,North,Rural,Tombo Wallah Village ,CHP,Govt,,,,True,9.186153412000001,-12.80884912,POINT (-12.80884912 9.186153412000001),346213,11,14,481,41,69,814
Kambia,Kambia,Yeliboya,North,Rural,yeliboya,CHP,Govt,,,,True,9.187382368,-12.80864404,POINT (-12.80864404 9.187382368),346213,11,14,481,41,69,814
Kambia,Kambia,Bankamakulor,North,Rural,Bankamakulor Vallage ,MCHP,Govt,,,,True,9.18584858,-12.8088201,POINT (-12.8088201 9.18584858),346213,11,14,481,41,69,814
Kambia,Kambia,Barakuya,North,Rural,Barakuya Village,MCHP,Govt,Open,123.0,5.0,False,9.09217806,-12.75004605,POINT (-12.75004605 9.09217806),346213,11,14,481,41,69,814
Kambia,Kambia,Bubuya,North,Rural,Bubuya Village ,MCHP,Govt,Open,100.0,4.0,False,9.24621872,-12.71552282,POINT (-12.71552282 9.24621872),346213,11,14,481,41,69,814
Kambia,Kambia,Fodaya,North,Rural,Fodaya Village ,MCHP,Govt,Open,68.0,5.0,False,9.2776672,-12.94102636,POINT (-12.94102636 9.2776672),346213,11,14,481,41,69,814
Kambia,Kambia,Gbalan Thallan,North,Rural,Gbalan Thallan Vallage,MCHP,Govt,,,,True,9.184893548,-12.81029874,POINT (-12.81029874 9.184893548),346213,11,14,481,41,69,814
Kambia,Kambia,Gbolon,North,Rural,Gbolon Vallage ,MCHP,Govt,Open,74.0,5.0,False,9.34845873,-12.73794053,POINT (-12.73794053 9.348458730000001),346213,11,14,481,41,69,814
Kambia,Kambia,Kalainkay,North,Rural,Kalainkay Vallage ,MCHP,Govt,Open,11.0,5.0,False,8.88304989,-13.09403492,POINT (-13.09403492 8.883049890000001),346213,11,14,481,41,69,814
Kambia,Kambia,Kamagbewu,North,Rural,Kamagbewu village ,MCHP,Govt,,,,True,9.18575119,-12.80730792,POINT (-12.80730792 9.18575119),346213,11,14,481,41,69,814
Kambia,Kambia,Kamawalla,North,Rural,Kamawalla Village ,MCHP,Govt,,,,True,9.184128687000001,-12.80709073,POINT (-12.80709073 9.184128687000001),346213,11,14,481,41,69,814
Kambia,Kambia,Kamba,North,Rural,Kamba Village,MCHP,Govt,,,,True,9.184128514,-12.80917719,POINT (-12.80917719 9.184128513999999),346213,11,14,481,41,69,814
Kambia,Kambia,Undre Five Clinic,North,Rural,Kambia Town,MCHP,Govt,,,,True,9.184691001000001,-12.81040148,POINT (-12.81040148 9.184691001000001),346213,11,14,481,41,69,814
Kambia,Kambia,Kanku Bramaia,North,Rural,Kanku Bramaia Village,MCHP,Govt,,,,True,9.185511761,-12.80820861,POINT (-12.80820861 9.185511761000001),346213,11,14,481,41,69,814
Kambia,Kambia,Katherie,North,Rural,Katherie Vallage,MCHP,Govt,Open,141.0,5.0,False,9.18154452,-12.6963951,POINT (-12.6963951 9.181544519999999),346213,11,14,481,41,69,814
Kambia,Kambia,Kortimoh,North,Rural,Kortimoh Village,MCHP,Govt,,,,True,9.185116857999999,-12.80832867,POINT (-12.80832867 9.185116857999999),346213,11,14,481,41,69,814
Kambia,Kambia,Koya,North,Rural,Koya Village ,MCHP,Govt,,,,True,9.185377439,-12.80921547,POINT (-12.80921547 9.185377439),346213,11,14,481,41,69,814
Kambia,Kambia,Macoth,North,Rural,Macoth Village ,MCHP,Govt,Open,34.0,5.0,False,8.9156314,-13.01559559,POINT (-13.01559559 8.915631400000001),346213,11,14,481,41,69,814
Kambia,Kambia,Magbengbeh,North,Rural,Magbengbeh Village,MCHP,Govt,Open,56.0,4.0,False,9.0752748,-13.03547209,POINT (-13.03547209 9.075274800000001),346213,11,14,481,41,69,814
Kambia,Kambia,Megbethy,North,Rural,Megbethy Vallage,MCHP,Govt,,,,True,9.18292701,-12.81035825,POINT (-12.81035825 9.18292701),346213,11,14,481,41,69,814
Kambia,Kambia,Mange Bissan,North,Rural,Menge Bissan Village ,MCHP,Govt,Open,44.0,5.0,False,9.04302492,-12.97756116,POINT (-12.97756116 9.043024920000001),346213,11,14,481,41,69,814
Kambia,Kambia,Mathureneh,North,Rural,Mathureneh Village,MCHP,Govt,,,,True,9.185310345,-12.80745414,POINT (-12.80745414 9.185310345),346213,11,14,481,41,69,814
Kambia,Kambia,Mayakie,North,Rural,Mayakie Vallage,MCHP,Govt,Open,45.0,5.0,False,8.90260162,-12.93599053,POINT (-12.93599053 8.90260162),346213,11,14,481,41,69,814
Kambia,Kambia,Meni Curve,North,Rural,Meni Curve Village,MCHP,Govt,,,,True,9.185979977999999,-12.80996585,POINT (-12.80996585 9.185979977999999),346213,11,14,481,41,69,814
Kambia,Kambia,Mile 18,North,Rural,Mile 18 Village,MCHP,Govt,Open,,,True,9.186314433,-12.80845837,POINT (-12.80845837 9.186314433),346213,11,14,481,41,69,814
Kambia,Kambia,Modia,North,Rural,Modia Village,MCHP,Govt,Open,79.0,5.0,False,9.18867575,-12.87779998,POINT (-12.87779998 9.18867575),346213,11,14,481,41,69,814
Kambia,Kambia,Moribaya,North,Rural,Moribaya Village,MCHP,Govt,Open,40.0,5.0,False,9.016957699999999,-13.171133800000002,POINT (-13.1711338 9.016957699999999),346213,11,14,481,41,69,814
Kambia,Kambia,Rokai,North,Rural,Rokai Village,MCHP,Govt,Open,41.0,5.0,False,9.001783,-13.28525079,POINT (-13.28525079 9.001783),346213,11,14,481,41,69,814
Kambia,Kambia,Romando,North,Rural,Romando Village,MCHP,Govt,Open,26.0,5.0,False,8.86276901,-12.987412800000001,POINT (-12.9874128 8.862769009999999),346213,11,14,481,41,69,814
Kambia,Kambia,Samaia,North,Rural,Samaia Village ,MCHP,Govt,,,,True,9.185805105,-12.80890621,POINT (-12.80890621 9.185805105),346213,11,14,481,41,69,814
Kambia,Kambia,Sella Kafta,North,Rural,Sella Kafta Village,MCHP,Govt,,,,True,9.185736421,-12.80885389,POINT (-12.80885389 9.185736421),346213,11,14,481,41,69,814
Kambia,Kambia,Senthai,North,Rural,Senthai Village,MCHP,Govt,,,,True,9.185433381000001,-12.8085356,POINT (-12.8085356 9.185433381000001),346213,11,14,481,41,69,814
Kambia,Kambia,Shekaia,North,Rural,Shekaia Village,MCHP,Govt,Open,71.0,4.0,False,9.30819193,-12.7794586,POINT (-12.7794586 9.30819193),346213,11,14,481,41,69,814
Kambia,Kambia,Soriebolomia,North,Rural,Soriebolomia Village ,MCHP,Govt,,,,True,9.18493689,-12.80921523,POINT (-12.80921523 9.184936889999999),346213,11,14,481,41,69,814
Kambia,Kambia,Tawuya,North,Rural,Tawuya Vallage ,MCHP,Govt,Open,67.0,4.0,False,9.10385326,-12.94994644,POINT (-12.94994644 9.103853259999999),346213,11,14,481,41,69,814
Kambia,Kambia,Timbo,North,Rural,Timbo Vallage,MCHP,Govt,Open,106.0,4.0,False,9.19652494,-12.74758521,POINT (-12.74758521 9.19652494),346213,11,14,481,41,69,814
Kambia,Kambia,Worreh,North,Rural,Worreh Village ,MCHP,Govt,,,,True,9.184691986,-12.80847219,POINT (-12.80847219 9.184691986000001),346213,11,14,481,41,69,814
Kambia,Kambia,Wullah Thenkle,North,Rural,Wullah Thenkle Village,MCHP,Govt,,,,True,9.183832748,-12.80958975,POINT (-12.80958975 9.183832748),346213,11,14,481,41,69,814
Kambia,Kambia,Yebaya,North,Rural,Yebaya Village ,MCHP,Govt,,,,True,9.184876165,-12.80930447,POINT (-12.80930447 9.184876165),346213,11,14,481,41,69,814
Kambia,Kambia,Tonko Wesleyan Health Center,North,Rural,Madina Town,MCHP,Mission,,,,True,9.184596504,-12.80931485,POINT (-12.80931485 9.184596504),346213,11,14,481,41,69,814
Kambia,Kambia,Under Five Clinic Kambia,North,,,CHP,,,,,True,9.186348915,-12.81017895,POINT (-12.81017895 9.186348915),346213,11,14,481,41,69,814
Kambia,Kambia,Under Five Clinic,East,Urban,koidu hospital ,CLINIC,Govt,Open,79.0,5.0,False,9.12432642,-12.91361923,POINT (-12.91361923 9.124326419999999),346213,11,14,481,41,69,814
Kambia,Kambia,Barmoi Munu,North,Rural,Barmoi Munu Vallage,CHC,Govt,Open,123.0,5.0,False,9.09217806,-12.75004605,POINT (-12.75004605 9.09217806),346213,11,14,481,41,69,814
Kambia,Kambia,Kamassasa,North,Rural,kamassasa Town ,CHC,Govt,,,,True,9.185833406,-12.8094644,POINT (-12.8094644 9.185833406),346213,11,14,481,41,69,814
Kambia,Kambia,Kukuna,North,Rural,Kukuna Town,CHC,Govt,Open,104.0,5.0,False,9.388499900000001,-12.67018192,POINT (-12.67018192 9.388499900000001),346213,11,14,481,41,69,814
Kambia,Kambia,Mambolo,North,Rural,Mambolo ,CHC,Govt,Open,54.0,5.0,False,8.90670085,-13.02873997,POINT (-13.02873997 8.90670085),346213,11,14,481,41,69,814
Kambia,Kambia,Mapotolon,North,Rural,Mapotolon Vallage ,CHC,Govt,Open,44.0,5.0,False,9.04908529,-13.27086458,POINT (-13.27086458 9.049085290000001),346213,11,14,481,41,69,814
Western Area Rural,Western Area Rural,Rokel,North,Rural,Rokel village,MCHP,Govt,Open,102.0,5.0,False,8.378912926,-13.10386753,POINT (-13.10386753 8.378912926),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Fogbo,South,Rural,"FOGBO,KORI CHIEFDOM,MOYAMBA                   ",MCHP,Govt,Open,46.0,8.0,False,8.268767165,-12.98218689,POINT (-12.98218689 8.268767165),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Heart And Hand Care,Western,Rural,"Heart and Hand Care,                              ",HOSPITAL,Govt,,,,True,8.323845161,-13.09852558,POINT (-13.09852558 8.323845160999999),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Sierra Leone China Friendship Hospital,Western,Rural,Jui,HOSPITAL, NGO,,,,True,8.322276655,-13.09926306,POINT (-13.09926306 8.322276655),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Newton,Western,Rural,Newton Community Health Centre,CHC,Govt,,,,True,8.322833196,-13.09823983,POINT (-13.09823983 8.322833195999999),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Grafton,Western,Rural,"Frafton Community Health Centre, Grafton          ",CHC,Govt,,,,True,8.322425935,-13.09824573,POINT (-13.09824573 8.322425935),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Jui Police Clinic,Western,Rural,"Jui Police Barracks, Jui Village                  ",CHC,Govt,,,,True,8.322603351,-13.09858173,POINT (-13.09858173 8.322603351),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Lakka Ogoo Farm,Western,Rural,Ogoo Farm,CHC,Govt,,,,True,8.322166914,-13.09815298,POINT (-13.09815298 8.322166914),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Monsignor Daniel Sullivan Health,Western,Rural,Neuton,CHC,Mission,,,,True,8.324350389,-13.09871433,POINT (-13.09871433 8.324350388999999),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Tombo,Western,Rural,Tombo Town ,CHC,Govt,,,,True,8.323491976,-13.09813611,POINT (-13.09813611 8.323491976),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Adonkia Community Health Post,Western,Rural,Adonkia ,CHP,Govt,,,,True,8.323146332,-13.0981551,POINT (-13.0981551 8.323146332),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Benguima Mi Room,Western,Rural,Benguima Barracks ,CHP,Govt,Open,50.0,5.0,False,8.310530663,-13.07913208,POINT (-13.07913208 8.310530663),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Charlotte,Western,Rural,Charlotte Village ,CHP,Govt,,,,True,8.325759336,-13.09816341,POINT (-13.09816341 8.325759336000001),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Lion For Lion,Western,Rural,Lion for Lion,CHP,Private,,,,True,8.323870031,-13.10067711,POINT (-13.10067711 8.323870031),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Crossing,Western,Rural,CROSSING VILLAGE (BTWEEN OLD RD + NEW RD),CHP,Govt,,,,True,8.322388487000001,-13.09823593,POINT (-13.09823593 8.322388487000001),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Swakab,Western,Rural,Devil Hole ,CHP,Govt,Open,101.0,5.0,False,8.364152908,-13.08967781,POINT (-13.08967781 8.364152907999999),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Borah Maternity,Western,Rural,Devil Hole ,CHP,Govt,,,,True,8.322896884,-13.10089648,POINT (-13.10089648 8.322896884),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Biola Wright Memorial Clinic,Western,Rural,"sACCOH dRIVE, dEVIL hOLE                          ",CHP,Govt,,,,True,8.323799238,-13.0998179,POINT (-13.0998179 8.323799237999999),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Gloucester,Western,Rural,Gloucester ,CHP,Govt,Open,455.0,5.0,False,8.45053196,-13.21425152,POINT (-13.21425152 8.450531959999999),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Goderich Mi Room,Western,Rural,GODERICH BARRACKS MILITARY INVESTIGATION ROOM,CHP,Govt,Open,74.0,5.0,False,8.431869507,-13.27453518,POINT (-13.27453518 8.431869507),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Hamilton,Western,Rural,Hamilton Village,CHP,Govt,Open,64.0,5.0,False,8.382424355,-13.26002884,POINT (-13.26002884 8.382424354999999),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Tect Jui,Western,Rural,"The Evingical College Of Theology, jUI            ",CHP,Govt,,,,True,8.324880996000001,-13.1003744,POINT (-13.1003744 8.324880996000001),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Kent,Western,Rural,Kent Village ,CHP,Govt,Open,58.0,5.0,False,8.174188614,-13.16223812,POINT (-13.16223812 8.174188614),444270,34,2,947,126,53,1382
